source	interaction	target
HIF1A	upregulates-expression	ZNF217
EP300	upregulates-expression	ACTA2
LBX1	upregulates-expression	CTNNB1
NELFB	downregulates-expression	TFF1
PLAG1	upregulates-expression	IGF2
TP53	downregulates-expression	TYMS
FOXA1	upregulates-expression	PISD
CREBBP	upregulates-expression	IL2RA
DDX5	upregulates-expression	MYC
JUN	upregulates-expression	LGALS3
JUN	upregulates-expression	IL2RA
TWIST1	downregulates-expression	SRPX
TWIST2	downregulates-expression	SRPX
STAT3	downregulates-expression	LTBP1
TP73	upregulates-expression	HAGH
RELA	upregulates-expression	SELE
STAT3	upregulates-expression	TCF7L2
MAFA	upregulates-expression	INS
IL4	upregulates-expression	MAOA
HR	upregulates-expression	OLR1
BTF3	downregulates-expression	MRVI1
FGF10	upregulates-expression	PDX1
ZBTB2	downregulates-expression	TP53
MAML2	upregulates-expression	PBX1
MAML3	upregulates-expression	PBX1
MAML1	upregulates-expression	PBX1
PTGDR	downregulates-expression	BRCA1
TCEA1	upregulates-expression	CHEK1
FOXP1	downregulates-expression	KLK3
IRF9	upregulates-expression	SP100
MAPK14	upregulates-expression	RAB7A
FLT1	upregulates-expression	E2F1
FOXO1	downregulates-expression	KLK3
TP53	upregulates-expression	PLAGL1
VEGFA	upregulates-expression	STAT3
STAT3	upregulates-expression	VEGFA
TADA2B	upregulates-expression	CDKN1A
TGS1	upregulates-expression	TIAM2
NANOG	downregulates-expression	CGA
PTGS2	upregulates-expression	SREBF2
PTGS2	upregulates-expression	SREBF1
IL23A	upregulates-expression	CXCL9
IL23A	upregulates-expression	CXCL1
PTTG1	upregulates-expression	RHOA
IL23R	upregulates-expression	CXCL9
IL23R	upregulates-expression	CXCL1
GFI1B	downregulates-expression	MEF2C
TEAD1	upregulates-expression	ATP6V0A2
IL12B	upregulates-expression	MPO
HIP1	upregulates-expression	KLK3
SIRT1	downregulates-expression	NOTCH1
DLX3	upregulates-expression	CGA
FOXA2	upregulates-expression	PKLR
RELA	upregulates-expression	SDC1
CD86	upregulates-expression	PRF1
CD80	upregulates-expression	PRF1
NCOA6	upregulates-expression	RGL1
CD8B	upregulates-expression	PRF1
CD8A	upregulates-expression	PRF1
NCOA1	upregulates-expression	RGL1
NCOA2	upregulates-expression	RGL1
ETS1	upregulates-expression	EGR1
EPAS1	upregulates-expression	CCR7
MTF1	downregulates-expression	HMGCR
HDAC1	downregulates-expression	EGR1
FOS	upregulates-expression	AR
USF1	upregulates-expression	PF4
USF2	upregulates-expression	PF4
TP53	downregulates-expression	CHUK
NFKB1	upregulates-expression	FAS
LIMA1	downregulates-expression	CTNNB1
FOXA2	upregulates-expression	APOA1
HSF1	upregulates-expression	SERPINE1
HELZ2	upregulates-expression	GLIPR1
TP53	upregulates-expression	EPHA2
NPAS2	upregulates-expression	NOCT
HELZ2	upregulates-expression	ANKRD1
VEGFA	upregulates-expression	HIF1A
HIF1A	upregulates-expression	VEGFA
HIF3A	upregulates-expression	VEGFA
CCL17	upregulates-expression	GLI2
STAT4	upregulates-expression	EBI3
STAT1	upregulates-expression	EBI3
ETV3	downregulates-expression	RELA
CDK12	upregulates-expression	ATR
CDK12	upregulates-expression	ATM
LMX1B	upregulates-expression	COL4A4
TBX21	upregulates-expression	CHST4
DDB2	downregulates-expression	BCL2
NELFE	upregulates-expression	RAD51D
NELFB	upregulates-expression	RAD51D
NELFA	upregulates-expression	RAD51D
RELA	downregulates-expression	BACE1
PTCH1	upregulates-expression	PTHLH
TNRC6C	downregulates-expression	NOTCH3
TNRC6B	downregulates-expression	NOTCH4
TNRC6C	downregulates-expression	NOTCH4
TNRC6C	downregulates-expression	NOTCH1
TNRC6A	downregulates-expression	NOTCH3
TNRC6B	downregulates-expression	NOTCH2
TNRC6C	downregulates-expression	NOTCH2
TNRC6A	downregulates-expression	NOTCH4
TNRC6B	downregulates-expression	NOTCH3
TNRC6A	downregulates-expression	NOTCH1
TNRC6A	downregulates-expression	NOTCH2
TNRC6B	downregulates-expression	NOTCH1
YBX1	downregulates-expression	ANAPC4
FANCI	upregulates-expression	MDC1
MDC1	upregulates-expression	FANCI
FOXM1	upregulates-expression	PLK1
SIRT1	upregulates-expression	CFLAR
CDK19	upregulates-expression	FABP4
IL12B	upregulates-expression	CXCL9
IL12B	upregulates-expression	CXCL1
FGF13	upregulates-expression	GLI2
CDC16	upregulates-expression	IL6
IL23R	upregulates-expression	MPO
HIST2H3C	upregulates-expression	CCND1
IL23A	upregulates-expression	MPO
CDC27	upregulates-expression	IL6
CDC26	upregulates-expression	IL6
IGFBP6	downregulates-expression	TCF7L1
IGFBP6	downregulates-expression	TCF7L2
IL12RB1	upregulates-expression	TBX21
CDC23	upregulates-expression	IL6
IL12RB2	upregulates-expression	TBX21
ZBTB17	upregulates-expression	NDRG2
HDAC1	downregulates-expression	EGFR
NFKB1	upregulates-expression	FN1
YY1	upregulates-expression	CTCF
CD28	upregulates-expression	PRF1
UBE2B	upregulates-expression	TCF7L2
CD3D	upregulates-expression	PRF1
CHD9	upregulates-expression	SLC27A1
CD3G	upregulates-expression	PRF1
CD3E	upregulates-expression	PRF1
MLXIPL	upregulates-expression	ACACB
MLXIPL	upregulates-expression	ACACA
CDCA7L	downregulates-expression	MAOB
CBX3	downregulates-expression	CDC7
IRF9	upregulates-expression	CDKN1A
IRF9	upregulates-expression	CDKN1B
ELL	upregulates-expression	MDC1
IRF1	upregulates-expression	CDKN1B
STAT4	upregulates-expression	IL18R1
CTCF	downregulates-expression	TERT
FOXO3	upregulates-expression	PLK1
JAK3	upregulates-expression	SOCS3
JAK1	upregulates-expression	SOCS3
TNFRSF11B	upregulates-expression	CTNNB1
BGLAP	upregulates-expression	SMAD3
BGLAP	upregulates-expression	SMAD4
SSB	downregulates-expression	HAP1
SP1	downregulates-expression	HAS2
CDKN2A	downregulates-expression	MITF
CDKN1A	downregulates-expression	MITF
EBF1	upregulates-expression	PPARG
PROX1	downregulates-expression	NR1I2
ELOA2	upregulates-expression	ATR
ELOA3	upregulates-expression	ATR
ELOA2	upregulates-expression	ATM
ELOA3	upregulates-expression	ATM
ITGB3	upregulates-expression	ILK
ITGAV	upregulates-expression	ILK
STAT1	upregulates-expression	MUC4
MUC1	upregulates-expression	STAT3
STAT3	upregulates-expression	MUC1
MUC1	upregulates-expression	STAT1
STAT1	upregulates-expression	MUC1
NELFCD	downregulates-expression	CTNNB1
STAT3	upregulates-expression	MUC4
KDM3A	upregulates-expression	NKX3-1
CHD9	upregulates-expression	APOA1
CHD9	upregulates-expression	APOA2
CHD9	upregulates-expression	APOA5
MITF	upregulates-expression	FOS
PRKCD	upregulates-expression	VCAM1
PRKCE	upregulates-expression	VCAM1
PRKCB	upregulates-expression	VCAM1
E2F3	upregulates-expression	EED
PRKCH	upregulates-expression	VCAM1
E2F1	upregulates-expression	EED
E2F2	upregulates-expression	EED
PRKCG	upregulates-expression	VCAM1
PRKCQ	upregulates-expression	VCAM1
ZBTB7A	downregulates-expression	FOS
FANCD2	upregulates-expression	ATR
ATR	upregulates-expression	FANCD2
PRKCA	upregulates-expression	VCAM1
FANCD2	upregulates-expression	ATM
ATM	upregulates-expression	FANCD2
ATF2	upregulates-expression	DDIT3
CBFB	upregulates-expression	SMAD6
ATF4	upregulates-expression	DDIT4
ATF6	upregulates-expression	DDIT3
ATF3	upregulates-expression	DDIT3
ATF4	upregulates-expression	DDIT3
YBX1	downregulates-expression	MNAT1
DDIT3	upregulates-expression	ATG5
TCF19	downregulates-expression	CCNE1
FOSB	upregulates-expression	MMP1
MEN1	downregulates-expression	JUND
MYC	downregulates-expression	PRODH
KANK1	upregulates-expression	CXXC5
GLI2	upregulates-expression	FOXF1
LEF1	upregulates-expression	CTNNB1
CTNNB1	upregulates-expression	LEF1
FOXE1	upregulates-expression	GLI2
RNF187	upregulates-expression	CDK1
EP300	upregulates-expression	IGFBP3
ESR1	upregulates-expression	NDUFV3
NFKB1	upregulates-expression	FLT4
HDAC3	downregulates-expression	NPAS2
HOPX	downregulates-expression	FOS
ESR2	downregulates-expression	INSR
SP3	upregulates-expression	UTRN
FOS	upregulates-expression	IL2RA
SP1	upregulates-expression	UTRN
NFKB1	downregulates-expression	CDKN1A
ZHX2	downregulates-expression	AFP
ZNF382	downregulates-expression	HMGA2
SP3	upregulates-expression	CD2AP
SP1	upregulates-expression	CD2AP
ZNF350	downregulates-expression	HMGA2
E2F3	downregulates-expression	CDKN2A
SIRT1	downregulates-expression	ADAMTS5
GLI2	upregulates-expression	FOXA2
GLI1	upregulates-expression	FOXA2
KLF4	upregulates-expression	BDKRB2
PTGS2	upregulates-expression	CREB1
CREB1	upregulates-expression	PTGS2
RORA	upregulates-expression	SREBF1
CLOCK	upregulates-expression	NR1D1
LIN9	upregulates-expression	PLK1
SIRT1	downregulates-expression	COL10A1
ATF3	downregulates-expression	MMP2
PIAS2	downregulates-expression	LRRN3
STAT5A	upregulates-expression	IL2RA
STAT5B	upregulates-expression	IL2RA
PPARA	upregulates-expression	CYP1A1
SP1	upregulates-expression	DBF4
SMURF2	downregulates-expression	KLF5
HLA-DRB1	upregulates-expression	FOS
TP73	upregulates-expression	HEY2
PAX6	downregulates-expression	SMAD3
DTL	upregulates-expression	E2F1
PITX1	downregulates-expression	GNRH1
PITX2	downregulates-expression	GNRH1
ARNT	upregulates-expression	FURIN
VIM	downregulates-expression	CTNNB1
RUNX1	upregulates-expression	HBP1
EP300	upregulates-expression	ALOX15
HIST1H2AJ	upregulates-expression	CCND1
HIST1H2AC	upregulates-expression	CCND1
NFKB1	upregulates-expression	AMH
HIST1H2AD	upregulates-expression	CCND1
HIST1H2AB	upregulates-expression	CCND1
FOSL1	upregulates-expression	CTNNB1
IL6	upregulates-expression	IL17A
HIST1H2BN	upregulates-expression	CCND1
HIST1H2BO	upregulates-expression	CCND1
HIST1H2BL	upregulates-expression	CCND1
HIST1H2BM	upregulates-expression	CCND1
HIST1H2BJ	upregulates-expression	CCND1
HIST1H2BK	upregulates-expression	CCND1
HIST1H2BH	upregulates-expression	CCND1
HIST1H2BG	upregulates-expression	CCND1
HIST1H2BD	upregulates-expression	CCND1
HIST1H2BB	upregulates-expression	CCND1
HIST1H2BA	upregulates-expression	CCND1
KLF4	downregulates-expression	CCNB1
REL	downregulates-expression	EPHB2
ELF3	upregulates-expression	SPRR2A
FOSL1	upregulates-expression	PLAU
PPARA	downregulates-expression	IL6R
CNN2	upregulates-expression	CTNNB1
HDAC4	upregulates-expression	PTGS2
HDAC1	upregulates-expression	PTGS2
KLF4	upregulates-expression	GPA33
RELA	downregulates-expression	PPARD
RBPJ	upregulates-expression	SKP2
SKP2	upregulates-expression	RBPJ
RELA	downregulates-expression	PPARG
LIN52	upregulates-expression	CCNB1
LIN54	upregulates-expression	CCNB2
LIN52	upregulates-expression	CCNB2
LIN54	upregulates-expression	CCNB1
LIN37	upregulates-expression	CCNB1
LIN37	upregulates-expression	CCNB2
CCND3	downregulates-expression	KLK3
CCND1	downregulates-expression	KLK3
ELF3	upregulates-expression	SPRR1B
PRKCQ	downregulates-expression	TNF
E2F4	downregulates-expression	CDC25C
E2F4	downregulates-expression	CDC25A
E2F5	downregulates-expression	CDC25A
KLF6	downregulates-expression	CCND1
IL12B	upregulates-expression	IL6
SIRT1	upregulates-expression	EPO
BCL6	downregulates-expression	BCL2L1
MAX	upregulates-expression	PMAIP1
RARA	downregulates-expression	ANXA8
LY6G6D	upregulates-expression	CTNNB1
MED13L	upregulates-expression	CD36
USF2	upregulates-expression	SLC19A1
USF1	upregulates-expression	SLC19A1
MITF	upregulates-expression	PPARGC1A
RELA	upregulates-expression	TNFSF10
TP63	upregulates-expression	COL5A1
DPY30	upregulates-expression	MYC
DLEU2	downregulates-expression	MYC
DLEU1	downregulates-expression	MYC
AR	upregulates-expression	JUN
TYK2	upregulates-expression	GZMA
TYK2	upregulates-expression	GZMB
HIC1	downregulates-expression	MYC
INSR	upregulates-expression	PTPN1
NFKB1	upregulates-expression	B2M
B2M	upregulates-expression	NFKB1
STAT3	upregulates-expression	SALL4
PAX5	downregulates-expression	PRDM1
XPC	downregulates-expression	RNF111
REST	downregulates-expression	NRP1
MAPK3	upregulates-expression	ZFP36
MAPK1	upregulates-expression	ZFP36
ATF1	upregulates-expression	IL10
SIN3A	downregulates-expression	BDNF
SREBF1	upregulates-expression	HMGCR
HMGCR	upregulates-expression	SREBF1
SREBF2	upregulates-expression	HMGCR
SOCS2	upregulates-expression	SOCS1
SOCS1	upregulates-expression	SOCS2
MAF	upregulates-expression	ITGB7
PMAIP1	upregulates-expression	MYC
MYC	upregulates-expression	PMAIP1
PTGDR	upregulates-expression	RRM2
PTGDR	upregulates-expression	RRM1
ATF7	upregulates-expression	TAF12
GATA3	downregulates-expression	FOXC1
GATA3	downregulates-expression	FOXC2
RUNX1	upregulates-expression	PRKCB
JUN	upregulates-expression	IL12B
RUNX1	upregulates-expression	PRKCQ
HSD11B1	upregulates-expression	CEBPB
HSD11B1	upregulates-expression	CEBPA
NFKB1	upregulates-expression	BGN
EPAS1	upregulates-expression	HIGD1A
PAX3	upregulates-expression	BCL2L1
SP1	downregulates-expression	PRKCE
PCGF6	downregulates-expression	E2F1
IL23R	upregulates-expression	IL6
FOXF2	downregulates-expression	PDGFA
IL23A	upregulates-expression	IL6
XRCC5	downregulates-expression	ETS1
TFAP2A	upregulates-expression	DCBLD2
ZBTB17	downregulates-expression	CLU
CDX2	upregulates-expression	MEP1A
ATOH1	upregulates-expression	HES6
ATF2	upregulates-expression	RETN
MCM6	downregulates-expression	NOTCH1
MCM2	downregulates-expression	NOTCH1
DCT	upregulates-expression	MITF
MITF	upregulates-expression	DCT
MECP2	downregulates-expression	FKBP5
YY1	upregulates-expression	CYCS
XBP1	upregulates-expression	SRPRA
XBP1	upregulates-expression	SRPRB
MYBL2	downregulates-expression	TCF7L2
E2F1	downregulates-expression	DNMT1
ATF2	upregulates-expression	RELA
PAX5	upregulates-expression	CD79A
TFAP2A	upregulates-expression	VEGFA
TWIST2	upregulates-expression	FN1
TWIST1	upregulates-expression	FN1
REL	upregulates-expression	IL2RA
STAT3	upregulates-expression	BIRC5
BIRC5	upregulates-expression	STAT3
HIF1A	upregulates-expression	EDNRB
BIRC3	upregulates-expression	STAT3
SMAD3	upregulates-expression	FOXP3
TWIST1	upregulates-expression	FOS
TWIST2	upregulates-expression	FOS
EGR1	downregulates-expression	PTGS2
RELA	upregulates-expression	SOD2
JUNB	upregulates-expression	IL10
SMAD4	upregulates-expression	FOXO3
MEN1	downregulates-expression	CDKN2C
SMAD4	upregulates-expression	FOXO1
DNAJB4	upregulates-expression	YY1
YY1	upregulates-expression	DNAJB4
HSF1	downregulates-expression	HSD17B6
PURA	downregulates-expression	PCNA
STAT3	upregulates-expression	KLF11
STAT4	downregulates-expression	RAP1B
PGC	upregulates-expression	AR
ZNF175	upregulates-expression	NTF3
NR5A1	upregulates-expression	MC2R
NR3C1	upregulates-expression	UGT1A1
CTBP1	downregulates-expression	CLDN7
DLX5	upregulates-expression	MYC
TDGF1	upregulates-expression	CTNNB1
IFNB1	downregulates-expression	YY1
ETS1	upregulates-expression	ANPEP
DDIT3	upregulates-expression	BBC3
ETS2	upregulates-expression	ANPEP
HOXB1	downregulates-expression	TCF4
NFKB1	upregulates-expression	LPL
NOC2L	downregulates-expression	CDKN1A
PROX1	downregulates-expression	NR5A2
STAT1	downregulates-expression	IFNG
STAT3	downregulates-expression	IFNG
HES1	upregulates-expression	BGLAP
IL12B	upregulates-expression	TNF
BTG2	downregulates-expression	CCND1
HDAC9	downregulates-expression	TNFRSF10B
SP4	upregulates-expression	MAOB
NFE2L2	upregulates-expression	SRXN1
RELA	upregulates-expression	JUNB
KIT	upregulates-expression	MITF
MITF	upregulates-expression	KIT
FOSL2	upregulates-expression	LAMA3
TP53	downregulates-expression	FOXM1
NANOG	downregulates-expression	LXN
STAT3	downregulates-expression	DDIT3
HDAC7	upregulates-expression	CDKN1A
TBX21	upregulates-expression	IFNG
XBP1	upregulates-expression	HYOU1
HDAC9	upregulates-expression	CDKN2A
PTEN	downregulates-expression	GLI2
ARNT	upregulates-expression	ADORA2A
WT1	upregulates-expression	ITGAX
RELA	upregulates-expression	NLRP2
RELA	upregulates-expression	NLRP3
SCGB1A1	upregulates-expression	TTF1
OAT	upregulates-expression	AR
TP53	upregulates-expression	RECQL4
YY1	downregulates-expression	EPAS1
EP300	upregulates-expression	CCND1
EP300	upregulates-expression	CCND2
RELA	upregulates-expression	ADORA1
EP300	upregulates-expression	CCNE1
EP300	upregulates-expression	CCNE2
ELK1	upregulates-expression	EZH2
FOS	upregulates-expression	MMP9
TP73	upregulates-expression	DCP1B
NR1I3	upregulates-expression	UGT1A1
FOS	upregulates-expression	MMP2
NR1I2	upregulates-expression	UGT1A1
FOS	upregulates-expression	MMP1
MAPK14	upregulates-expression	TRPV1
PPARGC1A	upregulates-expression	MFN2
GATA3	upregulates-expression	ZEB1
ATF5	upregulates-expression	CREB1
NKX2-2	upregulates-expression	INS
NFKB1	downregulates-expression	BCL2L11
E2F1	upregulates-expression	FANCA
KRT19	downregulates-expression	FOXO1
TBL1X	upregulates-expression	FDFT1
C7ORF68	upregulates-expression	CTNNB1
IL23R	upregulates-expression	TNF
IRF7	upregulates-expression	ATF4
TNF	upregulates-expression	IL23A
IL23A	upregulates-expression	TNF
ZFP36	downregulates-expression	LATS2
GTF2H4	upregulates-expression	BRCA1
GTF2H5	upregulates-expression	BRCA1
GTF2H2	upregulates-expression	BRCA1
GTF2H3	upregulates-expression	BRCA1
SMARCD3	upregulates-expression	TXNRD1
GTF2H1	upregulates-expression	BRCA1
CTNNB1	downregulates-expression	RB1
GTF2F2	upregulates-expression	BRCA1
GTF2F1	upregulates-expression	BRCA1
E2F1	upregulates-expression	H19
H19	upregulates-expression	E2F1
EGR1	upregulates-expression	HIF1A
YY1	downregulates-expression	HAS2
E2F2	downregulates-expression	CASP7
E2F3	downregulates-expression	CASP7
RXRA	upregulates-expression	HMGCR
LEF1	downregulates-expression	CD1D
DDIT3	upregulates-expression	BCL2L11
CARM1	upregulates-expression	RGL1
ESR1	upregulates-expression	KLRC3
RUNX3	downregulates-expression	PEA15
MEF2C	upregulates-expression	MAPK7
MEF2A	upregulates-expression	MAPK7
DNMT3L	downregulates-expression	TDG
FOXO3	upregulates-expression	TRIM63
FOXO1	upregulates-expression	TRIM63
PRMT1	upregulates-expression	GADD45A
DPEP1	upregulates-expression	CTNNB1
HIST2H2AA3	upregulates-expression	KLK3
HIST2H2AA3	upregulates-expression	KLK2
MED1	upregulates-expression	ME1
CREB3L3	upregulates-expression	CIDEC
E2F6	downregulates-expression	PCLAF
E2F4	downregulates-expression	PCLAF
POLR2F	upregulates-expression	MDC1
POLR2G	upregulates-expression	MDC1
POLR2D	upregulates-expression	MDC1
POLR2E	upregulates-expression	MDC1
POLR2B	upregulates-expression	MDC1
POLR2C	upregulates-expression	MDC1
POLR2A	upregulates-expression	MDC1
POLR2L	upregulates-expression	MDC1
POLR2J	upregulates-expression	MDC1
POLR2K	upregulates-expression	MDC1
POLR2H	upregulates-expression	MDC1
POLR2I	upregulates-expression	MDC1
NR1H4	upregulates-expression	NFKB1
CALM2	upregulates-expression	ITCH
TFDP1	upregulates-expression	EZH2
SPI1	upregulates-expression	RBPJ
TFDP2	upregulates-expression	EZH2
FOSB	downregulates-expression	TIMP1
SIRT1	downregulates-expression	CDKN1A
SIRT2	downregulates-expression	CDKN1A
TBL1XR1	upregulates-expression	ABCB4
MED1	upregulates-expression	ANGPTL4
MED4	upregulates-expression	ANGPTL4
EGR1	upregulates-expression	UBE2S
CST4	upregulates-expression	CTNNB1
HMGA1	downregulates-expression	BRCA1
BRCA1	downregulates-expression	HMGA2
MED8	upregulates-expression	ANGPTL4
MED9	upregulates-expression	ANGPTL4
MED6	upregulates-expression	ANGPTL4
MED7	upregulates-expression	ANGPTL4
MYC	upregulates-expression	DKC1
GRB2	upregulates-expression	CCND3
LMO2	upregulates-expression	CTNNB1
TP53	upregulates-expression	HIC1
HIC1	upregulates-expression	TP53
UGCG	upregulates-expression	CTNNB1
AMHR2	upregulates-expression	NR5A1
TGS1	upregulates-expression	GLIPR1
AR	upregulates-expression	SMARCC1
SP1	upregulates-expression	ELMO3
CLOCK	upregulates-expression	PER1
PER1	upregulates-expression	CLOCK
CLOCK	upregulates-expression	PER2
PER2	upregulates-expression	CLOCK
