source	interaction	target
BHLHE40	upregulates-expression	BIRC5
SOX6	downregulates-expression	HBE1
RARB	upregulates-expression	LAMB1
EGR1	upregulates-expression	SLC9A3
ELF1	upregulates-expression	LAT
HNF4A	upregulates-expression	FGF18
HNF4A	upregulates-expression	FGF20
NFKB1	upregulates-expression	GCA
PPARD	upregulates-expression	PNPLA2
IKZF1	upregulates-expression	GHRH
WT1	upregulates-expression	EPO
NR5A2	upregulates-expression	INSL3
HES5	downregulates-expression	HTR1A
EGR1	upregulates-expression	PGK1
SMARCA5	upregulates-expression	ADH1B
ETS1	upregulates-expression	CCN2
FLI1	upregulates-expression	CCN2
MYC	upregulates-expression	CXCL12
NR1H2	upregulates-expression	PTH
GATA4	upregulates-expression	BCL2
TP63	upregulates-expression	CKAP5
RELA	upregulates-expression	MYLK
NFKB1	upregulates-expression	MYLK
TP53	upregulates-expression	HPSE
AR	upregulates-expression	WNT1
HNF4A	upregulates-expression	WNT1
LEF1	upregulates-expression	AR
NFATC4	upregulates-expression	NOS2
RUNX2	upregulates-expression	PTGS2
NFE2L2	upregulates-expression	AKR1C2
SP1	upregulates-expression	TBK1
CTCF	upregulates-expression	HBA2
AR	upregulates-expression	PMAIP1
TP53	upregulates-expression	ADRA1D
TP53	upregulates-expression	PYHIN1
HNF4A	upregulates-expression	IL1B
SREBF1	downregulates-expression	VEGFA
DNMT1	upregulates-expression	DNMT3B
DNMT3B	upregulates-expression	DNMT1
MYC	upregulates-expression	GCLC
ESR1	upregulates-expression	HSP90AA1
JUN	upregulates-expression	HSP90AA1
NFKB1	upregulates-expression	CREBBP
NFKB1	upregulates-expression	HSP90AA1
RELA	upregulates-expression	HSP90AA1
NCOA2	upregulates-expression	TNF
ESR1	upregulates-expression	MAOB
ESR2	upregulates-expression	MAOB
ESRRA	upregulates-expression	MAOB
WT1	upregulates-expression	CSF3
ELF1	upregulates-expression	ENG
ERG	upregulates-expression	ENG
NR1H3	upregulates-expression	IFNG
FOS	upregulates-expression	FOSB
FOSB	downregulates-expression	FOS
SIX1	upregulates-expression	EZR
MYC	upregulates-expression	AKT1
SSRP1	upregulates-expression	ROS1
NFATC4	upregulates-expression	TNF
PPARG	upregulates-expression	PDX1
HNF1A	upregulates-expression	SLCO2B1
PATZ1	upregulates-expression	CD8A
DNMT1	upregulates-expression	PLAUR
FOXO1	upregulates-expression	GCK
FOXO1	downregulates-expression	SREBF1
NR1I3	upregulates-expression	CYP7A1
NR1I3	upregulates-expression	DR1
NR1I3	upregulates-expression	HNF4A
NCOA2	upregulates-expression	DR1
PPARA	upregulates-expression	TXN
PPARA	upregulates-expression	ACADM
AR	upregulates-expression	SARM1
VSX2	upregulates-expression	CARM1
VSX2	upregulates-expression	CREBBP
ZEB1	upregulates-expression	CCNG2
ZEB1	upregulates-expression	RBL2
RELA	upregulates-expression	HAMP
STAT1	upregulates-expression	FGF2
AR	upregulates-expression	GREB1
RELA	upregulates-expression	CARM1
ATF2	downregulates-expression	NOS3
CREB1	upregulates-expression	NOS3
NFE2L2	upregulates-expression	FMR1
CREB1	upregulates-expression	FMR1
NFATC2	upregulates-expression	PLD1
DNMT1	upregulates-expression	WIF1
DNMT3B	upregulates-expression	WIF1
TP53	downregulates-expression	UBD
MEF2A	upregulates-expression	BCO1
PPARG	upregulates-expression	BCO1
MEF2C	upregulates-expression	BCO1
PPARA	upregulates-expression	BCO1
HIF1A	upregulates-expression	IL1B
TBX6	upregulates-expression	MESP2
THRA	upregulates-expression	ANGPTL3
THRB	upregulates-expression	ANGPTL3
RARA	upregulates-expression	RARG
RARG	upregulates-expression	RARA
HIF1A	upregulates-expression	AVP
HIF1A	upregulates-expression	CISH
HIF1A	upregulates-expression	NPPB
CLOCK	upregulates-expression	CLOCK
MYC	upregulates-expression	BMAL1
MYC	upregulates-expression	CLOCK
TP53	upregulates-expression	MYO6
YBX3	upregulates-expression	CCND1
CUX1	upregulates-expression	CCNE2
VDR	downregulates-expression	FGF8
VDR	upregulates-expression	KLK3
SNAI1	upregulates-expression	SNAI2
SNAI2	upregulates-expression	SNAI2
SNAI2	downregulates-expression	SOX9
SOX9	upregulates-expression	SNAI2
MEF2C	upregulates-expression	MAML1
EPAS1	downregulates-expression	POU5F1
HIF1A	upregulates-expression	POU5F1
KMT2A	upregulates-expression	APC
KMT2A	upregulates-expression	BTRC
KMT2A	upregulates-expression	MYC
MYC	upregulates-expression	BTRC
ESR1	upregulates-expression	HSP90B1
ESR1	upregulates-expression	SNCA
PPARG	upregulates-expression	PPARGC1A
ELF1	upregulates-expression	ELF1
ELF1	upregulates-expression	NFKB1
ELF1	upregulates-expression	IL12B
ESR1	upregulates-expression	NFYA
ATF4	upregulates-expression	PLAT
ATF4	upregulates-expression	TH
CEBPG	upregulates-expression	TH
CREB1	upregulates-expression	TAC1
KCNIP3	upregulates-expression	NPFF
PDX1	upregulates-expression	NPFF
POU1F1	upregulates-expression	NPFF
POU2F1	upregulates-expression	NPFF
SSRP1	upregulates-expression	CCNE1
SSRP1	upregulates-expression	TNFRSF11A
NFE2L2	upregulates-expression	COX4I1
ETS1	upregulates-expression	NPR1
NFATC2	upregulates-expression	FOXP3
CDX1	upregulates-expression	CCL25
SP1	upregulates-expression	JAK3
ETS2	upregulates-expression	IL12B
KAT7	upregulates-expression	IL12B
SP1	upregulates-expression	IL12B
ELF1	upregulates-expression	IL10
LRRFIP1	upregulates-expression	SLC1A2
LRRFIP1	upregulates-expression	SLC1A3
TFAP2A	upregulates-expression	SLC1A2
TFAP2A	upregulates-expression	SLC1A3
LRRFIP1	upregulates-expression	TFAP2A
TBX21	upregulates-expression	GATA3
AHR	upregulates-expression	INSM1
RARA	upregulates-expression	IL2
ZGLP1	upregulates-expression	PIK3R1
PDX1	upregulates-expression	REG3A
NEUROD1	upregulates-expression	REG3A
PDX1	upregulates-expression	NLRP2
ZFPM1	upregulates-expression	FCER1G
ZFPM1	upregulates-expression	SPG21
HNF4A	upregulates-expression	CES2
NR0B2	upregulates-expression	CES2
LHX1	upregulates-expression	HESX1
LHX3	upregulates-expression	HESX1
FOS	upregulates-expression	HLA-E
SCX	upregulates-expression	HLA-E
FOS	upregulates-expression	ACTB
MYOD1	upregulates-expression	PPARGC1A
AR	upregulates-expression	NRIP1
SP1	upregulates-expression	P2RX1
IRF1	upregulates-expression	XAF1
NR3C1	upregulates-expression	SGK1
TFAP2A	downregulates-expression	BCL2
TFAP2A	upregulates-expression	APAF1
NKX3-1	upregulates-expression	TFAP2A
TFAP2A	upregulates-expression	IAPP
DNMT3B	upregulates-expression	NGF
DNMT3B	downregulates-expression	CDH13
MBD2	upregulates-expression	CEBPA
USF1	upregulates-expression	CEBPA
FOS	upregulates-expression	UPP1
TAF1	upregulates-expression	ELP3
TAF1	upregulates-expression	FLOT2
TAF1	upregulates-expression	HAT1
TAF1	upregulates-expression	HPSE2
TAF1	upregulates-expression	KAT2A
AEBP1	downregulates-expression	FABP4
AEBP1	upregulates-expression	TFAP2A
XBP1	upregulates-expression	WFS1
YY1	upregulates-expression	BACE1
TBP	upregulates-expression	TFAP4
TFAP4	upregulates-expression	TFAP4
HNF4A	upregulates-expression	CYP2C19
HNF4A	upregulates-expression	CYP2B6
SNAI2	downregulates-expression	PRSS8
SREBF2	upregulates-expression	PRSS8
BRCA1	upregulates-expression	HIF1A
HIF1A	upregulates-expression	BRCA1
FOS	upregulates-expression	AVP
JUN	upregulates-expression	AVP
TFAM	upregulates-expression	MT-CO1
NFE2L2	upregulates-expression	NQO2
KAT7	upregulates-expression	TNF
MAFF	upregulates-expression	OXTR
ESR1	upregulates-expression	GCLC
ESR2	upregulates-expression	AKT1
ESR2	upregulates-expression	GCLC
ESR2	upregulates-expression	GLRX
ZNF569	upregulates-expression	ETNK1
NFE2L2	upregulates-expression	PIK3C3
NFE2L2	upregulates-expression	GSK3B
CUX1	upregulates-expression	RAC3
NFKB2	upregulates-expression	RAC3
NFKB2	upregulates-expression	RELB
RELB	upregulates-expression	RAC3
RELB	upregulates-expression	RELB
AIRE	upregulates-expression	INS
NR1I2	upregulates-expression	CD36
BMAL1	upregulates-expression	PPARA
PPARA	upregulates-expression	BMAL1
BMAL1	upregulates-expression	TSPOAP1
SNAI1	upregulates-expression	INS
PPARG	downregulates-expression	TERT
ETS1	upregulates-expression	TERT
NKX2-5	upregulates-expression	PITX2
TBX1	downregulates-expression	PITX2
PITX2	downregulates-expression	TBX1
GATA6	upregulates-expression	SEMA3C
ID1	upregulates-expression	FGFR1
TP53	upregulates-expression	ID1
ID1	upregulates-expression	TP53
ID2	upregulates-expression	FGFR1
TP53	upregulates-expression	ID2
ID2	upregulates-expression	TP53
TP53	upregulates-expression	FGFR1
NFIA	upregulates-expression	HSPA5
NFIC	upregulates-expression	HSPA5
MEF2A	upregulates-expression	SUMO1
KLF4	upregulates-expression	PSG5
OTX2	upregulates-expression	ASMT
NFIC	upregulates-expression	GFAP
SP1	upregulates-expression	EDF1
SP3	upregulates-expression	EDF1
NR5A1	upregulates-expression	CYP1B1
CREB1	upregulates-expression	CYP1B1
PPARA	upregulates-expression	PEX11A
ZEB2	upregulates-expression	VIM
DNMT1	upregulates-expression	CXCL12
DNMT3B	upregulates-expression	CXCL12
STAT3	upregulates-expression	PTK6
CEBPB	upregulates-expression	OXTR
TP53	downregulates-expression	CCNA2
SRY	upregulates-expression	WNT4
WT1	upregulates-expression	VEGFA
USF1	upregulates-expression	NPHS2
ESR1	upregulates-expression	CLIP1
PBX1	upregulates-expression	SI
RUNX2	upregulates-expression	SP7
SP7	upregulates-expression	RUNX2
SP7	upregulates-expression	SP7
VDR	upregulates-expression	TRPV6
RORB	upregulates-expression	OPN1SW
CRX	upregulates-expression	OPN1SW
SP4	upregulates-expression	KDR
ESR1	upregulates-expression	KDR
RUNX2	upregulates-expression	LEF1
LEF1	upregulates-expression	RUNX2
MYOD1	upregulates-expression	CHRNG
E2F1	upregulates-expression	CDCA7
E2F2	upregulates-expression	CDCA7
E2F4	upregulates-expression	CDCA7
HIVEP2	upregulates-expression	PPARG
SMAD1	upregulates-expression	PPARG
GRHL3	upregulates-expression	RB1
THRA	upregulates-expression	CTNNB1
E2F1	upregulates-expression	BMI1
ESR1	upregulates-expression	BMI1
TP63	downregulates-expression	FASN
TP73	upregulates-expression	FASN
IRF2	upregulates-expression	KAT2B
IRF2	upregulates-expression	OGA
HNF4A	upregulates-expression	CSN2
HNF4A	upregulates-expression	SLC10A1
STAT5B	upregulates-expression	APOC3
EGR1	upregulates-expression	SELP
CEBPB	downregulates-expression	MYC
MYC	upregulates-expression	IL4
CREB3L4	upregulates-expression	CREB3L4
CREM	upregulates-expression	CREB3L4
KLF5	upregulates-expression	BIRC5
NR4A1	upregulates-expression	ZNF461
ZNF461	downregulates-expression	SF1
FOXA2	upregulates-expression	AHSG
TP53	upregulates-expression	EFNB3
MYC	upregulates-expression	MAPK1
KAT5	upregulates-expression	KAT5
KAT5	upregulates-expression	NPPA
DDIT3	upregulates-expression	BAK1
DLX4	upregulates-expression	VEGFA
PHF20	upregulates-expression	CIITA
PHF20	upregulates-expression	HLA-E
ZXDC	upregulates-expression	CIITA
ZXDC	upregulates-expression	HLA-E
HSF2	upregulates-expression	IL12A
JUN	upregulates-expression	IL12A
HOXD13	upregulates-expression	CYP1A1
STAT3	upregulates-expression	SLC25A5
EGR1	upregulates-expression	CFC1
HIF1A	upregulates-expression	CFC1
HIF1A	upregulates-expression	XIAP
MYC	upregulates-expression	CFC1
MYC	upregulates-expression	FLT1
TP53	upregulates-expression	MLIP
KAT5	upregulates-expression	CDKN1A
TP53	upregulates-expression	TUBB2A
HNF1A	upregulates-expression	LIPC
HNF4A	upregulates-expression	LIPC
NR2F2	upregulates-expression	LIPC
PITX2	upregulates-expression	LIPC
SP1	downregulates-expression	HAS2
SP3	upregulates-expression	HAS2
FOXO1	upregulates-expression	AGRP
MNX1	upregulates-expression	MEN1
NFIC	upregulates-expression	ADCYAP1
NFIC	upregulates-expression	CNTF
NR0B1	upregulates-expression	TH
HES1	upregulates-expression	TLE1
ESR1	upregulates-expression	CCNG2
MBD2	upregulates-expression	HBG1
NR3C1	upregulates-expression	ADIPOR2
PPARG	upregulates-expression	ADIPOR2
KLF6	downregulates-expression	TGFB1
PPARG	downregulates-expression	TGFB1
HIF1A	upregulates-expression	TGFB3
SCX	upregulates-expression	DAB1
ATF3	upregulates-expression	EIF2AK2
NFE2L2	downregulates-expression	BGLAP
KAT6A	upregulates-expression	RARB
NCOA2	upregulates-expression	RARB
ETV5	upregulates-expression	SFTPC
NCOR2	upregulates-expression	AKT1
NCOR2	upregulates-expression	RARA
NCOR2	upregulates-expression	RARB
RARA	upregulates-expression	AKT1
RARB	upregulates-expression	AKT1
ISL1	upregulates-expression	GNRHR
LHX3	upregulates-expression	GNRHR
LHX5	upregulates-expression	GNRHR
LHX9	upregulates-expression	GNRHR
SREBF1	upregulates-expression	PFKFB1
KLF12	upregulates-expression	ABCC3
KLF12	upregulates-expression	SLC14A2
KLF12	upregulates-expression	SCNN1A
CDX2	upregulates-expression	SLC15A1
POU2F1	upregulates-expression	PTPRC
TFAP2A	upregulates-expression	IL6
RELA	upregulates-expression	CXCL1
ESR1	upregulates-expression	BCAS3
MTA1	upregulates-expression	BCAS3
SP1	upregulates-expression	TNNT2
SP3	downregulates-expression	TNNT2
E2F1	upregulates-expression	DIABLO
SNAI1	downregulates-expression	SNAI1
ONECUT1	upregulates-expression	CCND1
TP53	upregulates-expression	CLTC
PAX5	upregulates-expression	FLT3
IRF3	upregulates-expression	NOTCH1
IRF3	upregulates-expression	TP63
TP63	upregulates-expression	HES1
SMAD3	upregulates-expression	MMP9
AR	upregulates-expression	CALM1
ZNF148	upregulates-expression	GHR
GATA6	upregulates-expression	WNT2
NFKBIZ	upregulates-expression	LCN2
NR1I3	upregulates-expression	PPIG
PPARA	upregulates-expression	PDK4
SP1	upregulates-expression	EDNRB
BHLHE41	upregulates-expression	SDC1
PRDM1	upregulates-expression	SDC1
XBP1	upregulates-expression	SDC1
MYC	upregulates-expression	YBX2
MYCN	upregulates-expression	YBX2
FOXK2	upregulates-expression	IL2
TGFB1I1	upregulates-expression	MAPK15
NFATC1	upregulates-expression	VCAM1
NR0B1	upregulates-expression	EGF
FOXA2	upregulates-expression	PPP1R3C
USF2	upregulates-expression	HAMP
AR	downregulates-expression	CYP7B1
RUNX1	upregulates-expression	IL19
PAX2	downregulates-expression	NPHS1
MEIS1	upregulates-expression	ZIC3
PBX1	upregulates-expression	ZIC3
FOS	upregulates-expression	CRH
ESR1	upregulates-expression	CALM1
XBP1	upregulates-expression	SLC30A5
OVOL1	downregulates-expression	MYC
MYC	upregulates-expression	OVOL1
TP73	upregulates-expression	GAST
TP53	upregulates-expression	TFAP2C
BARX2	upregulates-expression	TIMP1
BARX2	upregulates-expression	TIMP3
ZBTB16	downregulates-expression	PBX1
AR	upregulates-expression	SMC3
NR4A2	upregulates-expression	NRP1
E2F2	downregulates-expression	DIRAS3
E2F3	upregulates-expression	DIRAS3
E2F5	downregulates-expression	DIRAS3
NFAT5	upregulates-expression	AQP2
NFAT5	upregulates-expression	NFAT5
ATF2	upregulates-expression	IFNA1
ZGLP1	upregulates-expression	EGFR
FOXO1	upregulates-expression	FOXA2
FOXA2	upregulates-expression	FOXO1
ZGLP1	upregulates-expression	FOXA2
ATF3	downregulates-expression	ADIPOQ
NFATC4	downregulates-expression	ADIPOQ
NR3C1	downregulates-expression	CCND1
MLX	upregulates-expression	PKLR
ESR1	upregulates-expression	MTA2
TP63	upregulates-expression	NFYA
SPIC	upregulates-expression	IL4
HOXA9	upregulates-expression	FLT3
MEIS1	upregulates-expression	FLT3
TFCP2	upregulates-expression	GATA1
ESR2	upregulates-expression	GCH1
MYB	upregulates-expression	VEGFA
STAT5A	upregulates-expression	ACOX1
PAX9	upregulates-expression	BMP4
ESR1	upregulates-expression	PRLR
ESR1	upregulates-expression	GTF2B
NCOA1	upregulates-expression	GTF2B
YBX1	upregulates-expression	EGFR
YBX1	upregulates-expression	ERBB2
SP1	upregulates-expression	XRCC1
MYOD1	upregulates-expression	P2RY4
TP53	upregulates-expression	P2RY4
TP73	upregulates-expression	P2RY4
LHX2	upregulates-expression	GJA1
ETS1	upregulates-expression	SPP1
FOXO1	downregulates-expression	GABRG2
FOXO1	downregulates-expression	PPARG
NR1H4	upregulates-expression	INS
NR1H4	upregulates-expression	SLC2A4
SALL1	upregulates-expression	SALL1
SIX1	upregulates-expression	SIX1
STAT5A	upregulates-expression	CD3E
STAT5A	upregulates-expression	CD44
STAT5A	upregulates-expression	CD69
STAT5A	upregulates-expression	IL2RA
STAT5A	upregulates-expression	TSPOAP1
HNF1A	upregulates-expression	ABCC2
SP1	upregulates-expression	PADI3
SP3	upregulates-expression	PADI3
SP3	upregulates-expression	PROS1
ESR1	upregulates-expression	UCN
ESR2	upregulates-expression	UCN
MYOD1	upregulates-expression	FGF1
YY1	downregulates-expression	AMELX
TBPL1	upregulates-expression	MT-ATP6
AHR	upregulates-expression	CAD
ESR1	upregulates-expression	APP
ESR1	upregulates-expression	MT-ATP6
ESR1	upregulates-expression	NPY
ESR2	upregulates-expression	MT-ATP6
ZNF77	upregulates-expression	CDH1
ZNF77	upregulates-expression	CDH2
CREB1	upregulates-expression	CRYAA
PAX6	upregulates-expression	DICER1
SMARCA5	upregulates-expression	CRYAA
JUN	downregulates-expression	PTEN
RFX1	upregulates-expression	H1-6
FOXC1	upregulates-expression	DLL4
FOXC2	upregulates-expression	DLL4
HEY1	upregulates-expression	RBFOX2
HEY1	upregulates-expression	HEY1
ESR1	upregulates-expression	STIM1
JUN	upregulates-expression	STIM1
DMTF1	upregulates-expression	DSPP
RELA	upregulates-expression	FGF8
SP1	upregulates-expression	PODXL
ETS1	upregulates-expression	ITGA10
SOX9	upregulates-expression	ITGA10
TFAP2E	upregulates-expression	ITGA10
PGR	upregulates-expression	HLA-G
SOX10	downregulates-expression	CNTF
PAX3	upregulates-expression	CNTF
POU1F1	upregulates-expression	CNTF
POU2F1	upregulates-expression	CNTF
POU3F1	upregulates-expression	CNTF
CEBPB	upregulates-expression	BPI
CEBPE	upregulates-expression	BPI
HNF4A	upregulates-expression	VEGFD
FOXO3	upregulates-expression	NOS2
FOXO3	upregulates-expression	ABCC8
SMAD6	upregulates-expression	DLX3
DLX3	upregulates-expression	ESX1
ATF4	upregulates-expression	IGFBP1
CEBPB	upregulates-expression	RB1
ATF3	downregulates-expression	TLR4
HIC1	upregulates-expression	FGFBP1
JUND	downregulates-expression	NPPA
FOXO3	upregulates-expression	IGFBP3
FOXO1	upregulates-expression	PRL
FOXO1	upregulates-expression	TIMP3
SP1	upregulates-expression	FLG
MBD1	upregulates-expression	MBD1
SREBF2	downregulates-expression	LRP1
TFAP2B	upregulates-expression	YEATS4
FOSB	upregulates-expression	MMP2
JUNB	upregulates-expression	MMP2
NR2E1	downregulates-expression	PTEN
KLF6	upregulates-expression	CDH1
ELF1	upregulates-expression	PNPLA2
SMARCA1	upregulates-expression	HMOX1
KAT7	upregulates-expression	HMOX1
ID2	downregulates-expression	CDKN1C
TCF3	upregulates-expression	CDKN1C
KLF1	upregulates-expression	AHSP
ESR1	upregulates-expression	BGLAP
HSF1	upregulates-expression	SOCS3
TFAP2A	upregulates-expression	INSR
CREB1	upregulates-expression	NOX5
SALL1	upregulates-expression	FOXN1
SMAD4	upregulates-expression	CSF1
IRF8	upregulates-expression	CCL5
REL	upregulates-expression	CCL5
SPI1	upregulates-expression	CCL5
EGR2	upregulates-expression	CDKN1A
EGR2	upregulates-expression	CDKN1B
TBX21	upregulates-expression	CDKN1B
TBX21	upregulates-expression	EGR2
STAT3	upregulates-expression	DEPP1
STAT3	upregulates-expression	AGRP
SPI1	upregulates-expression	DEFA1B
SPI1	upregulates-expression	FGL2
STAT1	upregulates-expression	FGL2
NCOR1	upregulates-expression	CNOT2
NCOR2	upregulates-expression	CNOT2
NR0B1	upregulates-expression	CNOT2
THRA	upregulates-expression	CNOT2
NCOR1	upregulates-expression	ALG3
NCOR1	upregulates-expression	CCR4
NCOR2	upregulates-expression	ALG3
NCOR2	upregulates-expression	CCR4
HNF4A	upregulates-expression	STMN2
SSRP1	upregulates-expression	RARB
SMAD2	upregulates-expression	TGFBR2
SMAD3	upregulates-expression	TGFBR2
SMAD2	upregulates-expression	IFNG
SMAD3	upregulates-expression	IFNG
SMAD4	upregulates-expression	IFNG
ZNF250	upregulates-expression	RPE65
ZNF492	upregulates-expression	RPE65
ATF2	upregulates-expression	PGLYRP2
SP1	upregulates-expression	PGLYRP2
SP1	upregulates-expression	CLDN4
