source	interaction	target
GATA3	upregulates-expression	RXRA
GATA3	upregulates-expression	SAMD4A
GATA3	upregulates-expression	SASH1
GATA3	upregulates-expression	SBF2
GATA3	upregulates-expression	SCAPER
GATA3	upregulates-expression	SEMA3A
GATA3	upregulates-expression	SEMA3C
GATA3	upregulates-expression	SEMA6A
GATA3	upregulates-expression	SEPTIN9
GATA3	upregulates-expression	SGPL1
GATA3	upregulates-expression	SH3RF1
GATA3	upregulates-expression	SHANK2
GATA3	upregulates-expression	SHROOM3
GATA3	upregulates-expression	SIL1
GATA3	upregulates-expression	SIPA1L1
GATA3	upregulates-expression	SIPA1L2
GATA3	upregulates-expression	SLC38A1
GATA3	upregulates-expression	SLC44A1
GATA3	upregulates-expression	SLC8A1
GATA3	upregulates-expression	SLIT3
GATA3	upregulates-expression	SMAD3
GATA3	upregulates-expression	SMYD3
GATA3	upregulates-expression	SND1
GATA3	upregulates-expression	SPATS2L
GATA3	upregulates-expression	SPECC1L
GATA3	upregulates-expression	SPOCK1
GATA3	upregulates-expression	SPRED2
GATA3	upregulates-expression	SPTBN1
GATA3	upregulates-expression	SSBP2
GATA3	upregulates-expression	ST3GAL1
GATA3	upregulates-expression	ST6GAL1
GATA3	upregulates-expression	STARD13
GATA3	upregulates-expression	STK3
GATA3	upregulates-expression	STK39
GATA3	upregulates-expression	STXBP5
GATA3	upregulates-expression	SUMO1P1
GATA3	upregulates-expression	SYBU
GATA3	upregulates-expression	SYNE1
GATA3	upregulates-expression	SYNE2
GATA3	upregulates-expression	SYNJ2
GATA3	upregulates-expression	SYT1
GATA3	upregulates-expression	SYTL2
GATA3	upregulates-expression	TACC1
GATA3	upregulates-expression	TANC1
GATA3	upregulates-expression	TAOK3
GATA3	upregulates-expression	TBC1D1
GATA3	upregulates-expression	TBL1XR1
GATA3	upregulates-expression	TCF12
GATA3	upregulates-expression	TEAD1
GATA3	upregulates-expression	TENM4
GATA3	upregulates-expression	TGFB2
GATA3	upregulates-expression	THADA
GATA3	upregulates-expression	THSD4
GATA3	upregulates-expression	THSD7B
GATA3	upregulates-expression	TIAM1
GATA3	upregulates-expression	TLE1
GATA3	upregulates-expression	TLE3
GATA3	upregulates-expression	TLE4
GATA3	upregulates-expression	TLK1
GATA3	upregulates-expression	TLN2
GATA3	upregulates-expression	TMSB4X
GATA3	upregulates-expression	TMTC2
GATA3	upregulates-expression	TNS3
GATA3	upregulates-expression	TPD52
GATA3	upregulates-expression	TPD52L1
GATA3	upregulates-expression	TPRG1
GATA3	upregulates-expression	TRAPPC9
GATA3	upregulates-expression	TRIM37
GATA3	upregulates-expression	TRIO
GATA3	upregulates-expression	TRPS1
GATA3	upregulates-expression	TSC22D2
GATA3	upregulates-expression	TTC28
GATA3	upregulates-expression	TXNRD1
GATA3	upregulates-expression	UBE2H
GATA3	upregulates-expression	UNC5C
GATA3	upregulates-expression	UTRN
GATA3	upregulates-expression	VAV3
GATA3	upregulates-expression	VMP1
GATA3	upregulates-expression	VPS13D
GATA3	upregulates-expression	WWC1
GATA3	upregulates-expression	WWTR1
GATA3	upregulates-expression	XYLT1
GATA3	upregulates-expression	ZBTB7C
GATA3	upregulates-expression	ZFAND3
GATA3	upregulates-expression	ZFPM2
GATA3	upregulates-expression	ZMIZ1
GATA3	upregulates-expression	ZMYND8
GATA3	upregulates-expression	ZNF365
GATA3	upregulates-expression	ZNF462
GATA3	upregulates-expression	ZNF608
GATA3	upregulates-expression	ZNRF1
GATA3	upregulates-expression	ZPLD1
GATA6	upregulates-expression	SEMA6A
GATA6	upregulates-expression	SVIL
GRHL2	upregulates-expression	NHSL3
GRHL2	upregulates-expression	LAD1
GRHL2	upregulates-expression	LIPH
HIF1A	upregulates-expression	ADAMTS20
HIF1A	upregulates-expression	AGPAT5
HIF1A	upregulates-expression	ARFGEF2
HIF1A	upregulates-expression	ARID1B
HIF1A	upregulates-expression	CACNA1A
HIF1A	upregulates-expression	CACNA1C
HIF1A	upregulates-expression	CHSY1
HIF1A	upregulates-expression	DDX18
HIF1A	upregulates-expression	DENND1A
HIF1A	upregulates-expression	DLGAP4
HIF1A	upregulates-expression	DSCAM
HIF1A	upregulates-expression	EGFR
HIF1A	upregulates-expression	FAM210A
HIF1A	upregulates-expression	FCHSD2
HIF1A	upregulates-expression	GRB10
HIF1A	upregulates-expression	INHBA
HIF1A	upregulates-expression	MRTFB
HIF1A	upregulates-expression	MSI2
HIF1A	upregulates-expression	NAV1
HIF1A	upregulates-expression	NEK7
HIF1A	upregulates-expression	PDE4D
HIF1A	upregulates-expression	PRKCH
HIF1A	upregulates-expression	RAD23B
HIF1A	upregulates-expression	RAD51B
HIF1A	upregulates-expression	RERE
HIF1A	upregulates-expression	RGS6
HIF1A	upregulates-expression	RUNX1
HIF1A	upregulates-expression	SEPTIN9
HIF1A	upregulates-expression	SHANK2
HIF1A	upregulates-expression	SIPA1L1
HIF1A	upregulates-expression	SLC41A2
HIF1A	upregulates-expression	TNS1
HIF1A	upregulates-expression	TNS3
HIF1A	upregulates-expression	UNC5D
HIF1A	upregulates-expression	USP6NL
HIF1A	upregulates-expression	VGLL4
HIF1A	upregulates-expression	XXYLT1
HIF1A	upregulates-expression	ZFAT
HIF1A	upregulates-expression	ZMYND8
HMBOX1	upregulates-expression	NCOA4
HMBOX1	upregulates-expression	PDE8A
HNF1B	upregulates-expression	WDR72
HNF4A	upregulates-expression	ABCA4
HNF4A	upregulates-expression	ABCC11
HNF4A	upregulates-expression	ABCC3
HNF4A	upregulates-expression	ABLIM1
HNF4A	upregulates-expression	ABLIM3
HNF4A	upregulates-expression	ACACB
HNF4A	upregulates-expression	ACOT7
HNF4A	upregulates-expression	ACOX2
HNF4A	upregulates-expression	ACTN1
HNF4A	upregulates-expression	ACTN4
HNF4A	upregulates-expression	ACY3
HNF4A	upregulates-expression	ADCY9
HNF4A	upregulates-expression	ADGRA3
HNF4A	upregulates-expression	ADGRF1
HNF4A	upregulates-expression	ADGRG6
HNF4A	upregulates-expression	ADGRV1
HNF4A	upregulates-expression	AFDN
HNF4A	upregulates-expression	AFF1
HNF4A	upregulates-expression	AGAP1
HNF4A	upregulates-expression	AGPAT3
HNF4A	upregulates-expression	AGXT
HNF4A	upregulates-expression	AHCY
HNF4A	upregulates-expression	AHNAK
HNF4A	upregulates-expression	AIG1
HNF4A	upregulates-expression	AK2
HNF4A	upregulates-expression	AKAP1
HNF4A	upregulates-expression	AKAP13
HNF4A	upregulates-expression	ALDH1A1
HNF4A	upregulates-expression	ALDH3A2
HNF4A	upregulates-expression	AMBRA1
HNF4A	upregulates-expression	AMPD3
HNF4A	upregulates-expression	ANXA2
HNF4A	upregulates-expression	ANXA4
HNF4A	upregulates-expression	ARHGAP12
HNF4A	upregulates-expression	ARHGAP18
HNF4A	upregulates-expression	ARHGAP26
HNF4A	upregulates-expression	ARHGEF10L
HNF4A	upregulates-expression	ARHGEF3
HNF4A	upregulates-expression	ARID1A
HNF4A	upregulates-expression	ARID5B
HNF4A	upregulates-expression	ARSG
HNF4A	upregulates-expression	ASAP2
HNF4A	upregulates-expression	ASS1
HNF4A	upregulates-expression	ATP2B2
HNF4A	upregulates-expression	ATP7B
HNF4A	upregulates-expression	ATP8B1
HNF4A	upregulates-expression	ATXN7L1
HNF4A	upregulates-expression	AUTS2
HNF4A	upregulates-expression	BCAR3
HNF4A	upregulates-expression	BCAS3
HNF4A	upregulates-expression	BCL3
HNF4A	upregulates-expression	BCL9L
HNF4A	upregulates-expression	BCOR
HNF4A	upregulates-expression	BCR
HNF4A	upregulates-expression	BICC1
HNF4A	upregulates-expression	BRD4
HNF4A	upregulates-expression	BTNL8
HNF4A	upregulates-expression	C1orf210
HNF4A	upregulates-expression	C8B
HNF4A	upregulates-expression	CALD1
HNF4A	upregulates-expression	CAMK2D
HNF4A	upregulates-expression	CAMK2N1
HNF4A	upregulates-expression	CAPZA2
HNF4A	upregulates-expression	CAST
HNF4A	upregulates-expression	CCDC57
HNF4A	upregulates-expression	CCDC85C
HNF4A	upregulates-expression	CCNY
HNF4A	upregulates-expression	CDC42EP4
HNF4A	upregulates-expression	CDH23
HNF4A	upregulates-expression	CDK5RAP2
HNF4A	upregulates-expression	CHD2
HNF4A	upregulates-expression	CHD9
HNF4A	upregulates-expression	CHN2
HNF4A	upregulates-expression	CLASP1
HNF4A	upregulates-expression	CLEC16A
HNF4A	upregulates-expression	CLMN
HNF4A	upregulates-expression	CLRN3
HNF4A	upregulates-expression	CNKSR3
HNF4A	upregulates-expression	COBL
HNF4A	upregulates-expression	COL27A1
HNF4A	upregulates-expression	CORO1C
HNF4A	upregulates-expression	CORO2A
HNF4A	upregulates-expression	CPLX2
HNF4A	upregulates-expression	CRACD
HNF4A	upregulates-expression	CTNNA1
HNF4A	upregulates-expression	CTNND1
HNF4A	upregulates-expression	CTSB
HNF4A	upregulates-expression	CTSE
HNF4A	upregulates-expression	CUEDC1
HNF4A	upregulates-expression	CUX1
HNF4A	upregulates-expression	CYP4F3
HNF4A	upregulates-expression	DAAM1
HNF4A	upregulates-expression	DAB1
HNF4A	upregulates-expression	DAB2IP
HNF4A	upregulates-expression	DCBLD1
HNF4A	upregulates-expression	DENND1A
HNF4A	upregulates-expression	DENND2B
HNF4A	upregulates-expression	DGKG
HNF4A	upregulates-expression	DHRS3
HNF4A	upregulates-expression	DIP2C
HNF4A	upregulates-expression	DLC1
HNF4A	upregulates-expression	DLEU1
HNF4A	upregulates-expression	DLGAP4
HNF4A	upregulates-expression	DMD
HNF4A	upregulates-expression	DNAJB12
HNF4A	upregulates-expression	DOCK4
HNF4A	upregulates-expression	DOCK5
HNF4A	upregulates-expression	DPYSL2
HNF4A	upregulates-expression	DST
HNF4A	upregulates-expression	ECE1
HNF4A	upregulates-expression	EEPD1
HNF4A	upregulates-expression	EFHC1
HNF4A	upregulates-expression	EGFR
HNF4A	upregulates-expression	EGLN3
HNF4A	upregulates-expression	EHD1
HNF4A	upregulates-expression	EHF
HNF4A	upregulates-expression	ELL
HNF4A	upregulates-expression	ELMO1
HNF4A	upregulates-expression	EML6
HNF4A	upregulates-expression	ENC1
HNF4A	upregulates-expression	ENTPD8
HNF4A	upregulates-expression	EPAS1
HNF4A	upregulates-expression	EPB41L2
HNF4A	upregulates-expression	EPHA10
HNF4A	upregulates-expression	EPS8
HNF4A	upregulates-expression	ERGIC1
HNF4A	upregulates-expression	ERI3
HNF4A	upregulates-expression	ERN1
HNF4A	upregulates-expression	ETV4
HNF4A	upregulates-expression	ETV6
HNF4A	upregulates-expression	EXT1
HNF4A	upregulates-expression	F5
HNF4A	upregulates-expression	FAH
HNF4A	upregulates-expression	EEIG1
HNF4A	upregulates-expression	FAM107B
HNF4A	upregulates-expression	FAM13A
HNF4A	upregulates-expression	FAM222A
HNF4A	upregulates-expression	FARP1
HNF4A	upregulates-expression	FAT1
HNF4A	upregulates-expression	FERMT2
HNF4A	upregulates-expression	FGA
HNF4A	upregulates-expression	FGFR3
HNF4A	upregulates-expression	FGGY
HNF4A	upregulates-expression	FHAD1
HNF4A	upregulates-expression	FHL2
HNF4A	upregulates-expression	FLNB
HNF4A	upregulates-expression	FNDC3B
HNF4A	upregulates-expression	FNIP2
HNF4A	upregulates-expression	FOXN3
HNF4A	upregulates-expression	FOXP1
HNF4A	upregulates-expression	FOXQ1
HNF4A	upregulates-expression	FRMD4B
HNF4A	upregulates-expression	FRY
HNF4A	upregulates-expression	FTO
HNF4A	upregulates-expression	FYN
HNF4A	upregulates-expression	GALNT2
HNF4A	upregulates-expression	GCLC
HNF4A	upregulates-expression	GDA
HNF4A	upregulates-expression	GDF15
HNF4A	upregulates-expression	GFOD1
HNF4A	upregulates-expression	GGT6
HNF4A	upregulates-expression	GIPC2
HNF4A	upregulates-expression	GLIS3
HNF4A	upregulates-expression	GMDS
HNF4A	upregulates-expression	GNA12
HNF4A	upregulates-expression	GPRC5C
HNF4A	upregulates-expression	GPRIN2
HNF4A	upregulates-expression	GRAMD2B
HNF4A	upregulates-expression	GRAMD4
HNF4A	upregulates-expression	GRB10
HNF4A	upregulates-expression	GSE1
HNF4A	upregulates-expression	GSN
HNF4A	upregulates-expression	GTF2IRD1
HNF4A	upregulates-expression	HDAC4
HNF4A	upregulates-expression	HIPK2
HNF4A	upregulates-expression	HIVEP2
HNF4A	upregulates-expression	HLF
HNF4A	upregulates-expression	HPCAL1
HNF4A	upregulates-expression	HSD17B2
HNF4A	upregulates-expression	IGF2BP3
HNF4A	upregulates-expression	IL1R1
HNF4A	upregulates-expression	IL1RAP
HNF4A	upregulates-expression	INSR
HNF4A	upregulates-expression	IQGAP2
HNF4A	upregulates-expression	ITGB5
HNF4A	upregulates-expression	ITPR1
HNF4A	upregulates-expression	ITPR2
HNF4A	upregulates-expression	KALRN
HNF4A	upregulates-expression	KAZN
HNF4A	upregulates-expression	KCNMA1
HNF4A	upregulates-expression	KDM4C
HNF4A	upregulates-expression	KHDRBS3
HNF4A	upregulates-expression	KIAA1217
HNF4A	upregulates-expression	KRT8
HNF4A	upregulates-expression	KSR1
HNF4A	upregulates-expression	LAMA5
HNF4A	upregulates-expression	LARGE1
HNF4A	upregulates-expression	LEKR1
HNF4A	upregulates-expression	LGALS2
HNF4A	upregulates-expression	LHFPL2
HNF4A	upregulates-expression	LHPP
HNF4A	upregulates-expression	LINC00299
HNF4A	upregulates-expression	LMNA
HNF4A	upregulates-expression	LMO7
HNF4A	upregulates-expression	LPP
HNF4A	upregulates-expression	LRIG1
HNF4A	upregulates-expression	LRP5
HNF4A	upregulates-expression	LRRC8D
HNF4A	upregulates-expression	LRRFIP1
HNF4A	upregulates-expression	LSM4
HNF4A	upregulates-expression	MACF1
HNF4A	upregulates-expression	MAD1L1
HNF4A	upregulates-expression	MAGI1
HNF4A	upregulates-expression	MAML2
HNF4A	upregulates-expression	MAOA
HNF4A	upregulates-expression	MAP4K4
HNF4A	upregulates-expression	MARK2
HNF4A	upregulates-expression	MAST4
HNF4A	upregulates-expression	MBNL2
HNF4A	upregulates-expression	MBNL3
HNF4A	upregulates-expression	MCF2L
HNF4A	upregulates-expression	ME3
HNF4A	upregulates-expression	MET
HNF4A	upregulates-expression	TMT1B
HNF4A	upregulates-expression	MGRN1
HNF4A	upregulates-expression	MICAL2
HNF4A	upregulates-expression	MICAL3
HNF4A	upregulates-expression	MIDEAS
HNF4A	upregulates-expression	MIDN
HNF4A	upregulates-expression	MOGAT2
HNF4A	upregulates-expression	MSI2
HNF4A	upregulates-expression	MTARC2
HNF4A	upregulates-expression	MTMR12
HNF4A	upregulates-expression	MTSS1
HNF4A	upregulates-expression	MTUS1
HNF4A	upregulates-expression	MUC13
HNF4A	upregulates-expression	MVK
HNF4A	upregulates-expression	MYBPC1
HNF4A	upregulates-expression	MYH9
HNF4A	upregulates-expression	MYLK
HNF4A	upregulates-expression	MYO18A
HNF4A	upregulates-expression	MYO1B
HNF4A	upregulates-expression	MYOM1
HNF4A	upregulates-expression	N4BP1
HNF4A	upregulates-expression	NAV2
HNF4A	upregulates-expression	NCOA4
HNF4A	upregulates-expression	NCOR2
HNF4A	upregulates-expression	NDST1
HNF4A	upregulates-expression	NDUFAF6
HNF4A	upregulates-expression	NEDD4L
HNF4A	upregulates-expression	NEDD9
HNF4A	upregulates-expression	NEK6
HNF4A	upregulates-expression	NFASC
HNF4A	upregulates-expression	NFIA
HNF4A	upregulates-expression	NFIB
HNF4A	upregulates-expression	NFKBIZ
HNF4A	upregulates-expression	NHSL1
HNF4A	upregulates-expression	NOL4L
HNF4A	upregulates-expression	NPAS2
HNF4A	upregulates-expression	NR2F6
HNF4A	upregulates-expression	NRP1
HNF4A	upregulates-expression	NUP210
HNF4A	upregulates-expression	OSBPL10
HNF4A	upregulates-expression	OSBPL3
HNF4A	upregulates-expression	PACSIN2
HNF4A	upregulates-expression	PALM2AKAP2
HNF4A	upregulates-expression	PCBP1
HNF4A	upregulates-expression	PCSK6
HNF4A	upregulates-expression	PDE4D
HNF4A	upregulates-expression	PDE8A
HNF4A	upregulates-expression	PDLIM5
HNF4A	upregulates-expression	PEMT
HNF4A	upregulates-expression	PEPD
HNF4A	upregulates-expression	PER2
HNF4A	upregulates-expression	PHACTR2
HNF4A	upregulates-expression	PHF3
HNF4A	upregulates-expression	PHLDB2
HNF4A	upregulates-expression	PHLPP1
HNF4A	upregulates-expression	PIK3AP1
HNF4A	upregulates-expression	PIK3R1
HNF4A	upregulates-expression	PIM1
HNF4A	upregulates-expression	PLA2G4F
HNF4A	upregulates-expression	PLCB1
HNF4A	upregulates-expression	PLD1
HNF4A	upregulates-expression	PLEC
HNF4A	upregulates-expression	PLEKHA6
HNF4A	upregulates-expression	PLEKHA7
HNF4A	upregulates-expression	PLEKHG3
HNF4A	upregulates-expression	PLEKHG6
HNF4A	upregulates-expression	PLEKHM3
HNF4A	upregulates-expression	PLPP3
HNF4A	upregulates-expression	PLXNA2
HNF4A	upregulates-expression	POR
HNF4A	upregulates-expression	PPFIBP2
HNF4A	upregulates-expression	PPP3CA
HNF4A	upregulates-expression	PPTC7
HNF4A	upregulates-expression	PRKAG2
HNF4A	upregulates-expression	PRKCE
HNF4A	upregulates-expression	PRKCH
HNF4A	upregulates-expression	PRLR
HNF4A	upregulates-expression	PRR5
HNF4A	upregulates-expression	PSD3
HNF4A	upregulates-expression	PSD4
HNF4A	upregulates-expression	PTK2
HNF4A	upregulates-expression	PTK2B
HNF4A	upregulates-expression	PTP4A1
HNF4A	upregulates-expression	PTPRF
HNF4A	upregulates-expression	PTPRM
HNF4A	upregulates-expression	PXN
HNF4A	upregulates-expression	RABGAP1L
HNF4A	upregulates-expression	RAD51B
HNF4A	upregulates-expression	RALGPS1
HNF4A	upregulates-expression	RAPGEF1
HNF4A	upregulates-expression	RAPGEF2
HNF4A	upregulates-expression	RAPGEF5
HNF4A	upregulates-expression	RBM47
HNF4A	upregulates-expression	RBPMS
HNF4A	upregulates-expression	RERE
HNF4A	upregulates-expression	RGS3
HNF4A	upregulates-expression	RHO
HNF4A	upregulates-expression	RHOBTB3
HNF4A	upregulates-expression	RIN2
HNF4A	upregulates-expression	RNF43
HNF4A	upregulates-expression	RRBP1
HNF4A	upregulates-expression	RREB1
HNF4A	upregulates-expression	RUNX1
HNF4A	upregulates-expression	SAMD4A
HNF4A	upregulates-expression	SARDH
HNF4A	upregulates-expression	SCAP
HNF4A	upregulates-expression	SEC14L1
HNF4A	upregulates-expression	SEC23A
HNF4A	upregulates-expression	SEMA4B
HNF4A	upregulates-expression	SEPTIN9
HNF4A	upregulates-expression	SERINC5
HNF4A	upregulates-expression	SERTAD2
HNF4A	upregulates-expression	SFXN5
HNF4A	upregulates-expression	SH3BP4
HNF4A	upregulates-expression	SH3D19
HNF4A	upregulates-expression	SH3PXD2A
HNF4A	upregulates-expression	SHANK2
HNF4A	upregulates-expression	SIL1
HNF4A	upregulates-expression	SIPA1L3
HNF4A	upregulates-expression	SKI
HNF4A	upregulates-expression	SLC13A3
HNF4A	upregulates-expression	SLC13A5
HNF4A	upregulates-expression	SLC20A2
HNF4A	upregulates-expression	SLC22A23
HNF4A	upregulates-expression	SLC2A9
HNF4A	upregulates-expression	SLC30A10
HNF4A	upregulates-expression	SLC35D2
HNF4A	upregulates-expression	SLC39A11
HNF4A	upregulates-expression	SLC40A1
HNF4A	upregulates-expression	SLC44A1
HNF4A	upregulates-expression	SLC44A4
HNF4A	upregulates-expression	SLC7A5
HNF4A	upregulates-expression	SLCO2B1
HNF4A	upregulates-expression	SMAD3
HNF4A	upregulates-expression	SMAD7
HNF4A	upregulates-expression	SMOC1
HNF4A	upregulates-expression	SMURF1
HNF4A	upregulates-expression	SNTB1
HNF4A	upregulates-expression	SOD2
HNF4A	upregulates-expression	SORBS1
HNF4A	upregulates-expression	SORBS2
HNF4A	upregulates-expression	SORL1
HNF4A	upregulates-expression	SOX13
HNF4A	upregulates-expression	SOX6
HNF4A	upregulates-expression	SPAG9
HNF4A	upregulates-expression	SPATS2L
HNF4A	upregulates-expression	SPIDR
HNF4A	upregulates-expression	SPRED2
HNF4A	upregulates-expression	SPTBN1
HNF4A	upregulates-expression	SSBP3
HNF4A	upregulates-expression	ST18
HNF4A	upregulates-expression	ST3GAL1
HNF4A	upregulates-expression	ST3GAL6
HNF4A	upregulates-expression	ST6GAL1
HNF4A	upregulates-expression	STAT6
HNF4A	upregulates-expression	STIM1
HNF4A	upregulates-expression	STK24
HNF4A	upregulates-expression	STX18
HNF4A	upregulates-expression	STXBP6
HNF4A	upregulates-expression	SULF2
HNF4A	upregulates-expression	SUSD6
HNF4A	upregulates-expression	SVIL
HNF4A	upregulates-expression	SYBU
HNF4A	upregulates-expression	SYN3
HNF4A	upregulates-expression	SYNE1
HNF4A	upregulates-expression	SYNJ2
HNF4A	upregulates-expression	TACC2
HNF4A	upregulates-expression	TANK
HNF4A	upregulates-expression	TBC1D1
HNF4A	upregulates-expression	TBC1D14
HNF4A	upregulates-expression	TBC1D2B
HNF4A	upregulates-expression	TBC1D8
HNF4A	upregulates-expression	TBL1X
HNF4A	upregulates-expression	TEAD1
HNF4A	upregulates-expression	TECTB
HNF4A	upregulates-expression	TEF
HNF4A	upregulates-expression	TERF2
